COUNTRY CODE	STATE CODE	COUNTY CODE	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-05-21	11:48:00	obsr4017783	S176083860	Traveling	P22	3	0.230		1	1	
CN	CN-32		L26346592	P	31.2765804	120.7419014	2024-04-09	11:41:00	obsr4017783	S167824052	Traveling	P22	14	0.450		1	1	
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-04-24	12:17:00	obsr4017783	S170036804	Traveling	P22	6	0.380		1	1	
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-04-16	13:07:00	obsr4017783	S168852432	Traveling	P22	59	0.490		1	1	
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-04-09	11:34:00	obsr4017783	S167824057	Traveling	P22	6	0.310		1	1	
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-03-14	14:13:00	obsr4017783	S164760982	Traveling	P22	8	0.280		1	1	
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-05-20	12:00:00	obsr4017783	S175826125	Traveling	P22	20	0.390		1	1	
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-05-31	11:38:00	obsr4017783	S178319510	Traveling	P22	3	0.360		1	1	
CN	CN-37		L26347978	H	35.4313319	119.5696565	2024-04-08	16:00:00	obsr3394589	S167688935	Traveling	P22	120	3.000		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-04-13	12:00:00	obsr4017783	S168351440	Traveling	P22	12	0.450		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-04-13	09:30:00	obsr4017783	S168351472	Traveling	P22	26	1.080		2	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-03-31	12:43:00	obsr4017783	S166623007	Traveling	P22	30	1.000		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-03-31	12:03:00	obsr4017783	S166622946	Traveling	P22	7	0.180		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-05-18	15:32:00	obsr4017783	S175267409	Traveling	P22	39	0.940		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-05-18	08:52:00	obsr4017783	S175267276	Traveling	P22	3	0.400		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-03-10	15:34:00	obsr4017783	S164285402	Traveling	P22	32	0.690		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-03-10	12:09:00	obsr4017783	S164285431	Traveling	P22	74	1.330		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-04-07	13:12:00	obsr4017783	S167483786	Traveling	P22	37	1.050		2	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-04-24	07:38:00	obsr4017783	S170019953	Traveling	P22	50	0.700		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-05-26	15:35:00	obsr4017783	S177189161	Traveling	P22	30	1.140		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-05-26	13:40:00	obsr4017783	S177189430	Traveling	P22	17	2.040		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-03-13	16:43:00	obsr4017783	S164608270	Traveling	P22	40	2.500		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-03-27	12:15:00	obsr4017783	S166109172	Traveling	P22	72	3.460		1	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-05-05	16:04:00	obsr955725	S172343800	Traveling	P22	40	0.040		2	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-05-19	15:33:00	obsr4017783	S175527918	Traveling	P22	77	2.820		2	1	
CN	CN-32		L26307800	H	31.2724052	120.7164255	2024-05-19	13:56:00	obsr4017783	S175527899	Traveling	P22	10	0.800		1	1	
CN	CN-32		L26308880	H	31.2706917	120.7554717	2024-03-04	17:25:00	obsr4017783	S163661494	Traveling	P22	15	0.600		1	1	
CN	CN-32		L26308880	H	31.2706917	120.7554717	2024-03-30	10:16:00	obsr4017783	S166426906	Traveling	P22	32	0.790		1	1	
CN	CN-32		L26308880	H	31.2706917	120.7554717	2024-03-30	11:17:00	obsr4017783	S166426941	Traveling	P22	9	0.640		1	1	
CN	CN-32		L26308880	H	31.2706917	120.7554717	2024-03-22	09:57:00	obsr4017783	S165546047	Traveling	P22	23	0.710		1	1	
CN	CN-32		L26308880	H	31.2706917	120.7554717	2024-05-19	16:24:00	obsr2692716	S175525160	Traveling	P22	30	1.000		1	1	
CN	CN-11		L26363740	P	40.1134800	116.5468860	2024-05-21	14:33:00	obsr1619185	S176095009	Traveling	P22	13	0.658		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-14	16:45:00	obsr682195	S174436236	Traveling	P22	90	2.000		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-09	08:08:00	obsr4017783	S172924830	Traveling	P22	114	2.190		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-14	17:56:00	obsr4017783	S174422424	Traveling	P22	26	0.880		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-30	08:22:00	obsr4017783	S178119557	Traveling	P22	53	1.810		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-30	08:00:00	obsr682195	S178115393	Traveling	P22	75	2.000		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-18	17:00:00	obsr4632367	S178393658	Traveling	P22	120	2.000		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-29	12:14:00	obsr657853	S178128084	Traveling	P22	100	3.000		2	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-04	09:35:00	obsr4017783	S171814729	Traveling	P22	145	3.000		3	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-04-12	08:47:00	obsr4017783	S168201132	Traveling	P22	66	1.800		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-04-18	09:35:00	obsr4017783	S169114517	Traveling	P22	57	1.700		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-03-21	08:47:00	obsr4017783	S165430350	Traveling	P22	68	1.860		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-04-05	08:58:00	obsr4017783	S167204898	Traveling	P22	77	2.020		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-03	09:09:00	obsr3717123	S189787358	Stationary	P21	1			1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-03	07:30:00	obsr4529823	S171606994	Traveling	P22	116	2.821		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-29	08:18:00	obsr4017783	S177921722	Traveling	P22	145	4.420		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-23	08:44:00	obsr4017783	S176469858	Traveling	P22	89	2.850		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-22	08:45:00	obsr682195	S176289511	Traveling	P22	45	2.000		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-04-26	08:35:00	obsr4017783	S170305154	Traveling	P22	96	2.570		1	1	
CN	CN-35		L26364712	P	25.2901297	117.4200296	2024-04-01	10:00:00	obsr3292340	S166756812	Traveling	P22	120	5.000		1	1	
CN	CN-32		L26331786	H	31.2701540	120.7612595	2024-03-05	17:05:00	obsr4017783	S163766235	Traveling	P22	13	1.250		1	1	
CN	CN-32		L26378509	H	31.4836905	121.1565780	2024-05-07	07:52:00	obsr2307149	S172524018	Traveling	P22	51	0.769		1	1	
CN	CN-32		L26378509	H	31.4836905	121.1565780	2024-04-29	17:19:00	obsr2307149	S170906604	Traveling	P22	51	1.979		1	1	
CN	CN-32		L26378509	H	31.4836905	121.1565780	2024-05-06	08:05:00	obsr2307149	S172313422	Traveling	P22	44	1.751		1	1	
CN	CN-32		L26378509	H	31.4836905	121.1565780	2024-04-09	11:59:00	obsr2307149	S167824814	Traveling	P22	51	2.608		1	1	
CN	CN-32		L26378509	H	31.4836905	121.1565780	2024-03-25	08:07:00	obsr2307149	S165890611	Traveling	P22	44	3.338		1	1	
CN	CN-32		L26378509	H	31.4836905	121.1565780	2024-04-25	07:36:00	obsr2307149	S170159056	Traveling	P22	30	1.500		1	1	
CN	CN-32		L26378509	H	31.4836905	121.1565780	2024-04-18	08:17:00	obsr2307149	S169104716	Traveling	P22	29	1.183		1	1	
CN	CN-32		L26378509	H	31.4836905	121.1565780	2024-04-28	16:42:00	obsr2307149	S170670187	Traveling	P22	50	1.271		1	1	
CN	CN-44		L26381122	P	22.1109060	113.2636640	2024-05-03	10:46:00	obsr3427991	S171694860	Traveling	P22	90	2.000		1	1	
CN	CN-44		L26381331	P	22.1541840	113.2914560	2024-03-07	14:50:00	obsr3427991	S166214613	Traveling	P22	70	1.000		1	1	
CN	CN-44		L26381331	P	22.1541840	113.2914560	2024-05-03	13:00:00	obsr3427991	S171695887	Traveling	P22	60	0.500		1	1	
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-05-03	12:05:00	obsr4017783	S171619982	Traveling	P22	3	0.280		1	1	
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-05-07	12:03:00	obsr4017783	S172544801	Traveling	P22	53	0.350		1	1	
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-04-19	13:11:00	obsr4017783	S169258670	Traveling	P22	7	0.420		1	1	
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-05-06	12:45:00	obsr4017783	S172334796	Traveling	P22	3	0.290		1	1	
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-04-12	12:44:00	obsr4017783	S168212502	Traveling	P22	8	0.420		1	1	
CN	CN-32		L26346627	H	31.2764346	120.7402167	2024-03-05	11:45:00	obsr4017783	S163760047	Traveling	P22	6	0.300		1	1	
CN	CN-44		L26397424	H	22.0470402	113.1673348	2024-03-07	13:00:00	obsr3427991	S166214493	Traveling	P22	90	2.000		1	1	
CN	CN-44		L26398498	P	22.0591530	113.2399839	2024-03-05	12:30:00	obsr3427991	S166309903	Stationary	P21	30			1	1	
CN	CN-44		L26398498	P	22.0591530	113.2399839	2024-03-06	12:30:00	obsr3427991	S166309961	Stationary	P21	30			1	1	
CN	CN-44		L26398362	P	22.0792149	113.1166012	2024-03-07	14:30:00	obsr3427991	S166310030	Stationary	P21	5			1	1	
CN	CN-11		L26363740	P	40.1134800	116.5468860	2024-05-31	10:10:00	obsr1619185	S178305115	Traveling	P22	13	1.040		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-26	13:02:00	obsr4017783	S177189324	Traveling	P22	33	1.460		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-03-12	12:02:00	obsr657853	S164586208	Traveling	P22	105	1.954		2	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-05-03	09:36:00	obsr4017783	S171614259	Traveling	P22	27	1.030		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-03-01	08:52:00	obsr4017783	S163307625	Traveling	P22	85	2.600		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-03-07	08:39:00	obsr4017783	S163937829	Traveling	P22	85	2.600		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-03-26	16:34:00	obsr4017783	S166019291	Traveling	P22	96	2.140		1	1	
CN	CN-32		L26364051	H	31.2847980	120.7090882	2024-03-10	16:21:00	obsr4017783	S164285515	Traveling	P22	86	1.920		2	1	
CN	CN-32		L26378509	H	31.4836905	121.1565780	2024-05-14	07:34:00	obsr2307149	S174366779	Traveling	P22	32	0.931		1	1	
CN	CN-32		L26378509	H	31.4836905	121.1565780	2024-05-13	08:05:00	obsr2307149	S174137830	Traveling	P22	41	1.256		1	1	
CN	CN-37		L26460134	P	36.4545162	120.7460659	2024-03-16	11:00:00	obsr2874422	S165246675	Stationary	P21	60			2	1	
CN	CN-32		L26462764	P	31.2817107	120.7506058	2024-05-03	18:17:00	obsr4017783	S171636877	Stationary	P21	3			1	1	
CN	CN-44		L26462588	H	24.9161809	113.0997834	2024-04-13	07:43:00	obsr1307214	S170153247	Traveling	P22	53	1.059		1	1	
CN	CN-32		L26463247	H	31.2919781	120.7329970	2024-04-10	18:59:00	obsr4017783	S167975343	Traveling	P22	25	0.850		1	1	
CN	CN-32		L26463247	H	31.2919781	120.7329970	2024-03-07	17:19:00	obsr4017783	S163949549	Traveling	P22	17	0.920		1	1	
CN	CN-32		L26462764	P	31.2817107	120.7506058	2024-04-15	09:13:00	obsr4017783	S168701948	Traveling	P22	32	1.160		1	1	
CN	CN-32		L26463247	H	31.2919781	120.7329970	2024-04-08	19:24:00	obsr4017783	S167687531	Traveling	P22	40	2.000		3	1	
CN	CN-32		L26463247	H	31.2919781	120.7329970	2024-04-17	17:56:00	obsr4017783	S169011904	Traveling	P22	29	0.900		1	1	
CN	CN-42		L26494577	H	31.4520546	110.2680958	2024-05-04	16:00:00	obsr6070719	S188235106	Stationary	P21	60			8	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-07	11:04:00	obsr4017783	S172540948	Traveling	P22	33	0.800		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-23	13:04:00	obsr4017783	S169899422	Traveling	P22	106	2.180		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-22	13:30:00	obsr682195	S169871948	Stationary	P21	20			1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-18	12:31:00	obsr4017783	S169118899	Stationary	P21	7			1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-25	11:30:00	obsr4017783	S165901761	Traveling	P22	48	1.680		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-28	13:06:00	obsr4017783	S166209280	Traveling	P22	6	0.400		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-06	16:36:00	obsr4017783	S163859337	Stationary	P21	3			1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-28	10:20:00	obsr4017783	S166204824	Traveling	P22	15	0.980		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-07	12:59:00	obsr4017783	S163943306	Traveling	P22	5	0.270		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-10	12:48:00	obsr4017783	S173151966	Traveling	P22	22	0.290		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-09	17:03:00	obsr4017783	S172965900	Traveling	P22	71	1.560		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-13	11:18:00	obsr4017783	S174159709	Traveling	P22	6	0.400		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-13	13:10:00	obsr4017783	S174167870	Traveling	P22	20	1.030		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-15	11:57:00	obsr4017783	S174606991	Traveling	P22	52	1.840		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-21	11:33:00	obsr4017783	S176083863	Traveling	P22	14	0.720		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-06	08:20:00	obsr682195	S172348499	Stationary	P21	15			1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-06	13:30:00	obsr682195	S172348760	Stationary	P21	25			1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-29	11:22:00	obsr4017783	S170889580	Traveling	P22	29	0.920		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-21	10:45:00	obsr4017783	S165431800	Traveling	P22	5	0.700		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-20	10:40:00	obsr4017783	S165414722	Traveling	P22	12	0.760		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-08	11:00:00	obsr4017783	S172737062	Traveling	P22	39	1.260		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-25	14:20:00	obsr4017783	S170176970	Traveling	P22	5	0.410		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-22	12:53:00	obsr4017783	S165551439	Traveling	P22	45	1.310		2	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-29	14:03:00	obsr4017783	S177936407	Traveling	P22	10	0.820		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-17	08:34:00	obsr4017783	S174994311	Traveling	P22	90	2.070		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-29	15:49:00	obsr4017783	S177936394	Traveling	P22	7	0.820		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-06	17:34:00	obsr4017783	S172369529	Traveling	P22	41	1.150		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-16	10:45:00	obsr4017783	S174799636	Traveling	P22	7	0.610		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-06	11:21:00	obsr4017783	S172334801	Traveling	P22	70	1.020		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-16	16:10:00	obsr682195	S174923787	Stationary	P21	45			1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-16	12:53:00	obsr4017783	S174810115	Traveling	P22	50	1.500		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-20	11:10:00	obsr4017783	S175826139	Traveling	P22	25	0.840		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-14	13:02:00	obsr4017783	S164760988	Traveling	P22	20	0.660		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-25	08:43:00	obsr4017783	S165892610	Traveling	P22	8	0.530		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-29	16:18:00	obsr4017783	S170921504	Traveling	P22	12	0.890		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-01	16:04:00	obsr4017783	S163315428	Stationary	P21	3			1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-11	13:45:00	obsr682195	S168109765	Stationary	P21	5			2	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-07	10:43:00	obsr4017783	S163939554	Traveling	P22	6	0.490		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-11	13:15:00	obsr4017783	S168093724	Traveling	P22	42	1.040		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-24	13:40:00	obsr4017783	S176677028	Traveling	P22	9	0.850		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-27	15:11:00	obsr4017783	S177499521	Traveling	P22	9	0.340		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-27	11:02:00	obsr4017783	S177470489	Stationary	P21	3			1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-27	12:04:00	obsr4017783	S177475357	Traveling	P22	4	0.160		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-27	10:00:00	obsr4017783	S177465201	Traveling	P22	13	1.040		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-13	12:28:00	obsr4017783	S164588661	Traveling	P22	19	0.780		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-24	13:45:00	obsr4017783	S170039504	Traveling	P22	4	0.260		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-01	12:01:00	obsr4017783	S166755369	Traveling	P22	72	2.700		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-08	11:40:00	obsr4017783	S167664214	Traveling	P22	9	0.710		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-02	10:27:00	obsr4017783	S166895906	Traveling	P22	17	0.890		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-15	16:14:00	obsr4017783	S168715211	Traveling	P22	64	1.330		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-10	16:07:00	obsr4017783	S167966430	Traveling	P22	27	1.000		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-10	08:45:00	obsr4017783	S167949119	Traveling	P22	40	1.560		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-16	10:36:00	obsr4017783	S168845507	Traveling	P22	6	0.480		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-09	11:56:00	obsr4017783	S167824042	Traveling	P22	35	1.310		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-15	14:30:00	obsr682195	S168716598	Stationary	P21	45			1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-09	11:29:00	obsr4017783	S167824061	Traveling	P22	5	0.420		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-01	08:41:00	obsr4017783	S166741195	Traveling	P22	5	0.510		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-16	09:06:00	obsr4017783	S168845521	Traveling	P22	31	1.740		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-02	11:55:00	obsr4017783	S166899510	Traveling	P22	10	0.490		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-15	10:34:00	obsr4017783	S168701541	Traveling	P22	23	1.100		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-09	08:59:00	obsr4017783	S167812735	Stationary	P21	3			1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-15	13:34:00	obsr4017783	S168708844	Traveling	P22	5	0.270		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-11	12:46:00	obsr4017783	S164393736	Traveling	P22	28	1.370		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-11	08:40:00	obsr4017783	S164381788	Traveling	P22	6	0.420		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-11	12:14:00	obsr4017783	S164393810	Traveling	P22	6	0.430		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-30	08:55:00	obsr4017783	S171066105	Traveling	P22	60	1.710		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-06	12:48:00	obsr4017783	S172334792	Traveling	P22	30	0.570		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-21	13:52:00	obsr4017783	S165439901	Traveling	P22	29	1.070		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-10	14:40:00	obsr4017783	S167963316	Traveling	P22	5	0.420		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-05	10:37:00	obsr4017783	S167204746	Traveling	P22	3	0.250		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-05	12:08:00	obsr4017783	S167208878	Traveling	P22	42	1.560		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-16	16:36:00	obsr4017783	S174819883	Traveling	P22	31	0.440		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-23	12:55:00	obsr4017783	S176482018	Traveling	P22	14	0.490		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-30	15:13:00	obsr4017783	S178142329	Traveling	P22	14	0.800		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-23	10:52:00	obsr4017783	S169890636	Traveling	P22	4	0.420		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-24	15:31:00	obsr4017783	S170040371	Traveling	P22	5	0.380		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-02	08:25:00	obsr682195	S171452868	Stationary	P21	30			1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-08	15:33:00	obsr4017783	S172748929	Traveling	P22	28	0.960		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-02	09:21:00	obsr4017783	S171432504	Traveling	P22	41	1.940		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-04	12:36:00	obsr4017783	S163654003	Traveling	P22	21	0.830		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-11	10:13:00	obsr4017783	S168085276	Traveling	P22	5	0.770		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-20	13:08:00	obsr4017783	S165414796	Traveling	P22	35	1.100		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-03-14	10:41:00	obsr4017783	S164754755	Traveling	P22	6	0.500		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-25	10:46:00	obsr4017783	S170168950	Traveling	P22	6	0.520		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-22	14:38:00	obsr4017783	S169761525	Traveling	P22	46	1.330		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-02	14:40:00	obsr4017783	S171446311	Traveling	P22	3	0.140		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-17	15:37:00	obsr4017783	S168992807	Traveling	P22	17	1.140		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-03	12:12:00	obsr4017783	S167010514	Traveling	P22	34	1.420		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-26	16:12:00	obsr4017783	S170322985	Traveling	P22	15	0.620		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-24	12:29:00	obsr4017783	S170036795	Traveling	P22	65	1.470		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-05-08	14:39:00	obsr2307149	S172749380	Traveling	P22	91	1.196		7	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-11	14:24:00	obsr4017783	S168095424	Traveling	P22	30	1.660		1	1	
CN	CN-32		L26495822	H	31.2746388	120.7372131	2024-04-19	13:38:00	obsr4017783	S169257155	Traveling	P22	52	1.440		1	1	
CN	CN-32		L26498096	H	31.2727346	120.7510747	2024-04-29	17:05:00	obsr4017783	S170921443	Traveling	P22	32	1.090		1	1	
CN	CN-32		L26498096	H	31.2727346	120.7510747	2024-03-11	17:52:00	obsr4017783	S164402087	Traveling	P22	13	0.520		1	1	
CN	CN-32		L26498096	H	31.2727346	120.7510747	2024-05-27	08:27:00	obsr4017783	S177465454	Traveling	P22	18	0.560		1	1	
CN	CN-32		L26498096	H	31.2727346	120.7510747	2024-05-06	08:03:00	obsr4017783	S172309783	Traveling	P22	10	0.330		1	1	
CN	CN-32		L26498096	H	31.2727346	120.7510747	2024-03-22	09:09:00	obsr4017783	S165546067	Traveling	P22	41	1.100		1	1	
CN	CN-32		L26498096	H	31.2727346	120.7510747	2024-04-11	09:37:00	obsr4017783	S168085340	Traveling	P22	29	1.020		1	1	
CN	CN-32		L26498096	H	31.2727346	120.7510747	2024-04-22	17:56:00	obsr4017783	S169766828	Traveling	P22	28	0.930		1	1	
CN	CN-44		L26509427	H	22.7362415	114.5326286	2024-03-31	10:30:00	obsr4299362	S166580282	Traveling	P22	30	1.000		2	1	
CN	CN-44		L26509604	H	22.6340690	114.2492790	2024-04-05	10:00:00	obsr4299362	S167211982	Traveling	P22	210	3.000		1	1	
CN	CN-44		L26509604	H	22.6340690	114.2492790	2024-05-01	16:01:00	obsr3302822	S171310531	Traveling	P22	149	2.000		1	1	
